session_code,line,party
16258_2,No,PSC
16258_2,No,PPS
16258_2,Obstruction,PSOL
16258_2,No,PV
16258_2,Free,REDE
16258_2,No,Patriota
16258_2,No,PMB
16258_2,No,GOV.
16258_2,No,PP
16258_2,No,Podemos
16258_2,No,Avante
16258_2,No,PTB
16258_2,No,PROS
16258_2,No,PSL
5535,Yes,PT
5535,No,PSDB
5535,Yes,PSD
5535,Yes,PR
5535,Yes,PSB
5535,No,DEM
5535,Yes,PDT
5535,No,Solidaried
5535,Yes,PCdoB
5535,Yes,PROS
5535,No,PPS
5535,Free,PV
5535,No,PSOL
5535,Yes,GOV.
5535,Yes,MDB
5535,Yes,PP
5535,Yes,PTB
5535,Yes,PSC
5535,Yes,PHS
5535,Yes,Patriota
5535,Yes,PRB
5535,Yes,Podemos
5535,Yes,PMN
5535,Yes,PRP
5535,Yes,DC
5535,Yes,PRTB
5535,Yes,PTC
5535,Yes,PSL
5535,Yes,Avante
5535_2,Yes,PT
5535_2,No,PSDB
5535_2,Yes,PSD
5535_2,Yes,PR
5535_2,Yes,PSB
5535_2,No,DEM
5535_2,Yes,PDT
5535_2,No,Solidaried
5535_2,Yes,PCdoB
5535_2,Yes,PROS
5535_2,No,PPS
5535_2,Free,PV
5535_2,Yes,PSOL
5535_2,Yes,GOV.
5535_2,Yes,MDB
5535_2,Yes,PP
5535_2,Yes,PTB
5535_2,Yes,PSC
5535_2,Yes,PHS
5535_2,Yes,Patriota
5535_2,Yes,PRB
5535_2,Yes,Podemos
5535_2,Yes,PMN
5535_2,Yes,PRP
5535_2,Yes,DC
5535_2,Yes,PRTB
5535_2,Yes,PTC
5535_2,Yes,PSL
5535_2,Yes,Avante
5535_3,Yes,PT
5535_3,No,PSDB
5535_3,No,PSD
5535_3,Yes,PR
5535_3,Yes,PSB
5535_3,No,DEM
5535_3,No,PDT
5535_3,No,Solidaried
5535_3,Yes,PCdoB
5535_3,Free,PROS
5535_3,No,PPS
5535_3,No,PV
5535_3,No,PSOL
5535_3,Yes,GOV.
5535_3,Yes,MDB
5535_3,Yes,PP
5535_3,Yes,PTB
5535_3,Yes,PSC
5535_3,Yes,PHS
5535_3,Yes,Patriota
5535_3,Yes,PRB
5535_3,Yes,Podemos
5535_3,Yes,PMN
5535_3,Yes,PRP
5535_3,Yes,DC
5535_3,Yes,PRTB
5535_3,Yes,PTC
5535_3,Yes,PSL
5535_3,Yes,Avante
5537,No,PT
5537,Obstruction,PSDB
5537,No,PSD
5537,No,PR
5537,No,PSB
5537,Obstruction,DEM
5537,Obstruction,PDT
5537,Obstruction,Solidaried
5537,No,PCdoB
5537,Obstruction,PROS
5537,Obstruction,PPS
5537,Free,PV
5537,Obstruction,PSOL
5537,No,GOV.
5537,No,MDB
5537,No,PP
5537,No,PTB
5537,No,PSC
5537,No,PHS
5537,No,Patriota
5537,No,PRB
5537,No,Podemos
5537,No,PMN
5537,No,PRP
5537,No,DC
5537,No,PRTB
5537,No,PTC
5537,No,PSL
5537,No,Avante
5535_4,Yes,PT
5535_4,No,PSDB
5535_4,Yes,PSD
5535_4,Yes,PR
5535_4,Yes,PSB
5535_4,No,DEM
5535_4,Yes,PDT
5535_4,No,Solidaried
5535_4,Yes,PCdoB
5535_4,Yes,PROS
5535_4,No,PPS
5535_4,Free,PV
5535_4,Yes,PSOL
5535_4,Yes,GOV.
5535_4,Yes,MDB
5535_4,Yes,PP
5535_4,Yes,PTB
5535_4,Yes,PSC
5535_4,Yes,PHS
5535_4,Yes,Patriota
5535_4,Yes,PRB
5535_4,Yes,Podemos
5535_4,Yes,PMN
5535_4,Yes,PRP
5535_4,Yes,DC
5535_4,Yes,PRTB
5535_4,Yes,PTC
5535_4,Yes,PSL
5535_4,Yes,Avante
5535_5,Yes,PT
5535_5,No,PSDB
5535_5,Yes,PSD
5535_5,Yes,PR
5535_5,Yes,PSB
5535_5,No,DEM
5535_5,Yes,PDT
5535_5,No,Solidaried
5535_5,Yes,PCdoB
5535_5,Yes,PROS
5535_5,No,PPS
5535_5,Free,PV
5535_5,Yes,PSOL
5535_5,Yes,GOV.
5535_5,Yes,MDB
5535_5,Yes,PP
5535_5,Yes,PTB
5535_5,Yes,PSC
5535_5,Yes,PHS
5535_5,Yes,Patriota
5535_5,Yes,PRB
5535_5,Yes,Podemos
5535_5,Yes,PMN
5535_5,Yes,PRP
5535_5,Yes,DC
5535_5,Yes,PRTB
5535_5,Yes,PTC
5535_5,Yes,PSL
5535_5,Yes,Avante
5535_6,Yes,PT
5535_6,No,PSDB
5535_6,Yes,PSD
5535_6,Yes,PR
5535_6,Yes,PSB
5535_6,No,DEM
5535_6,Yes,PDT
5535_6,No,Solidaried
5535_6,Yes,PCdoB
5535_6,Yes,PROS
5535_6,No,PPS
5535_6,No,PV
5535_6,Yes,PSOL
5535_6,Yes,GOV.
5535_6,Yes,MDB
5535_6,Yes,PP
5535_6,Yes,PTB
5535_6,Yes,PSC
5535_6,Yes,PHS
5535_6,Yes,Patriota
5535_6,Yes,PRB
5535_6,Yes,Podemos
5535_6,Yes,PMN
5535_6,Yes,PRP
5535_6,Yes,DC
5535_6,Yes,PRTB
5535_6,Yes,PTC
5535_6,Yes,PSL
5535_6,Yes,Avante
5535_7,No,PT
5535_7,Yes,PSDB
5535_7,No,PSD
5535_7,No,PR
5535_7,No,PSB
5535_7,Yes,DEM
5535_7,No,PDT
5535_7,Yes,Solidaried
5535_7,No,PCdoB
5535_7,Yes,PROS
5535_7,Yes,PPS
5535_7,Free,PV
5535_7,No,PSOL
5535_7,No,GOV.
5535_7,No,MDB
5535_7,No,PP
5535_7,No,PTB
5535_7,No,PSC
5535_7,No,PHS
5535_7,No,Patriota
5535_7,No,PRB
5535_7,No,Podemos
5535_7,No,PMN
5535_7,No,PRP
5535_7,No,DC
5535_7,No,PRTB
5535_7,No,PTC
5535_7,No,PSL
5535_7,No,Avante
5537_2,No,PT
5537_2,No,PSDB
5537_2,No,PSD
5537_2,No,PR
5537_2,No,PSB
5537_2,No,DEM
5537_2,No,PDT
5537_2,No,Solidaried
5537_2,No,PCdoB
5537_2,No,PROS
5537_2,No,PPS
5537_2,No,PV
5537_2,No,PSOL
5537_2,No,GOV.
5537_2,No,MDB
5537_2,No,PP
5537_2,No,PTB
5537_2,No,PSC
5537_2,No,PHS
5537_2,No,Patriota
5537_2,No,PRB
5537_2,No,Podemos
5537_2,No,PMN
5537_2,No,PRP
5537_2,No,DC
5537_2,No,PRTB
5537_2,No,PTC
5537_2,No,PSL
5537_2,No,Avante
5537_3,No,PT
5537_3,Yes,PSDB
5537_3,No,PSD
5537_3,No,PR
5537_3,No,PSB
5537_3,Yes,DEM
5537_3,No,PDT
5537_3,Yes,Solidaried
5537_3,No,PCdoB
5537_3,No,PROS
5537_3,Yes,PPS
5537_3,Yes,PV
5537_3,No,PSOL
5537_3,No,GOV.
5537_3,No,MDB
5537_3,No,PP
5537_3,No,PTB
5537_3,No,PSC
5537_3,No,PHS
5537_3,No,Patriota
5537_3,No,PRB
5537_3,No,Podemos
5537_3,No,PMN
5537_3,No,PRP
5537_3,No,DC
5537_3,No,PRTB
5537_3,No,PTC
5537_3,No,PSL
5537_3,No,Avante
5537_4,Yes,PT
5537_4,No,PSDB
5537_4,Yes,PSD
5537_4,Yes,PR
5537_4,Yes,PSB
5537_4,No,DEM
5537_4,Yes,PDT
5537_4,No,Solidaried
5537_4,Yes,PCdoB
5537_4,Yes,PROS
5537_4,No,PPS
5537_4,Free,PV
5537_4,Yes,PSOL
5537_4,Yes,GOV.
5537_4,Yes,MDB
5537_4,Yes,PP
5537_4,Yes,PTB
5537_4,Yes,PSC
5537_4,Yes,PHS
5537_4,Yes,Patriota
5537_4,No,PRB
5537_4,No,Podemos
5537_4,No,PMN
5537_4,No,PRP
5537_4,No,DC
5537_4,No,PRTB
5537_4,No,PTC
5537_4,No,PSL
5537_4,No,Avante
5537_5,No,PT
5537_5,Yes,PSDB
5537_5,No,PSD
5537_5,No,PR
5537_5,No,PSB
5537_5,Yes,DEM
5537_5,No,PDT
5537_5,Yes,Solidaried
5537_5,No,PCdoB
5537_5,No,PROS
5537_5,Yes,PPS
5537_5,Free,PV
5537_5,No,PSOL
5537_5,No,GOV.
5537_5,No,MDB
5537_5,No,PP
5537_5,No,PTB
5537_5,No,PSC
5537_5,No,PHS
5537_5,No,Patriota
5537_5,No,PRB
5537_5,No,Podemos
5537_5,No,PMN
5537_5,No,PRP
5537_5,No,DC
5537_5,No,PRTB
5537_5,No,PTC
5537_5,No,PSL
5537_5,No,Avante
5537_6,No,PT
5537_6,Yes,PSDB
5537_6,No,PSD
5537_6,No,PR
5537_6,No,PSB
5537_6,Yes,DEM
5537_6,No,PDT
5537_6,Yes,Solidaried
5537_6,No,PCdoB
5537_6,No,PROS
5537_6,Yes,PPS
5537_6,Free,PV
5537_6,No,PSOL
5537_6,No,GOV.
5537_6,No,MDB
5537_6,No,PP
5537_6,No,PTB
5537_6,No,PSC
5537_6,No,PHS
5537_6,No,Patriota
5537_6,No,PRB
5537_6,No,Podemos
5537_6,No,PMN
5537_6,No,PRP
5537_6,No,DC
5537_6,No,PRTB
5537_6,No,PTC
5537_6,No,PSL
5537_6,No,Avante
5537_7,No,PT
5537_7,No,PSDB
5537_7,Yes,PSD
5537_7,Yes,PR
5537_7,Yes,PSB
5537_7,Free,DEM
5537_7,Free,PDT
5537_7,Yes,Solidaried
5537_7,No,PCdoB
5537_7,Free,PROS
5537_7,No,PPS
5537_7,Free,PV
5537_7,No,PSOL
5537_7,Yes,GOV.
5537_7,Yes,MDB
5537_7,Yes,PP
5537_7,Yes,PTB
5537_7,Yes,PSC
5537_7,Yes,PHS
5537_7,Yes,Patriota
5537_7,Yes,PRB
5537_7,Yes,Podemos
5537_7,Yes,PMN
5537_7,Yes,PRP
5537_7,Yes,DC
5537_7,Yes,PRTB
5537_7,Yes,PTC
5537_7,Yes,PSL
5537_7,Yes,Avante
4384,No,PT
4384,No,MDB
4384,Yes,PSDB
4384,Yes,DEM
4384,No,PP
4384,No,PDT
4384,No,PSC
4384,No,PRB
4384,No,PMN
4384,Yes,PSOL
4384,No,GOV.
4384,No,PSB
4384,No,PTB
4384,No,PCdoB
4384,Free,PR
4384,Free,Avante
4384,Free,PRTB
4384,Free,PRP
4384,Free,PHS
4384,Free,PTC
4384,Free,PSL
4384,Yes,PV
4384,Yes,PPS
456,No,PFL
456,Yes,PT
456,No,PPB
456,Yes,PDT
456,Yes,PPS
456,Yes,PV
456,No,PSDB
456,No,PTB
456,No,MDB
456,No,PST
456,No,Podemos
456,Yes,PSB
456,Yes,PCdoB
456,Yes,PL
456,Yes,PSL
919,No,PT
919,No,MDB
919,Obstruction,PFL
919,No,PP
919,No,PTB
919,Yes,PSDB
919,No,PPS
919,No,PSB
919,No,PDT
919,No,PCdoB
919,No,PSC
919,No,PV
919,No,GOV.
919,No,PL
919,No,PSL
921,Yes,PT
921,Yes,MDB
921,Obstruction,PFL
921,Obstruction,PP
921,Yes,PTB
921,Obstruction,PSDB
921,Yes,PPS
921,Yes,PSB
921,Yes,PDT
921,Yes,PCdoB
921,Yes,PSC
921,Yes,PV
921,Yes,PL
921,Yes,PSL
923,No,PT
923,No,MDB
923,Obstruction,PFL
923,Obstruction,PP
923,No,PTB
923,Obstruction,PSDB
923,No,PPS
923,No,PSB
923,No,PDT
923,No,PCdoB
923,No,PSC
923,No,PV
923,Obstruction,PRONA
923,No,GOV.
923,No,PL
923,No,PSL
923_2,Yes,PT
923_2,Yes,MDB
923_2,Obstruction,PFL
923_2,Obstruction,PP
923_2,Obstruction,PTB
923_2,Obstruction,PSDB
923_2,Yes,PPS
923_2,Yes,PSB
923_2,Yes,PDT
923_2,Yes,PCdoB
923_2,Yes,PSC
923_2,Obstruction,PV
923_2,Obstruction,PRONA
923_2,Yes,GOV.
923_2,Yes,PL
923_2,Yes,PSL
927,No,PT
927,No,MDB
927,Obstruction,PFL
927,Obstruction,PP
927,No,PTB
927,Obstruction,PSDB
927,No,PPS
927,No,PSB
927,No,PDT
927,No,PCdoB
927,No,PSC
927,No,PV
927,Yes,PRONA
927,No,GOV.
927,No,PL
927,No,PSL
610,Yes,PSDB
610,Yes,MDB
610,No,PT
610,Yes,PPB
610,Yes,PTB
610,Yes,GOV.
610,Yes,PFL
610,Yes,PST
610,No,PDT
610,No,PPS
610,No,PL
610,No,PSL
610,No,PSB
610,No,PCdoB
5236,Free,PT
5236,Yes,MDB
5236,Yes,PSD
5236,Yes,PSDB
5236,Yes,DEM
5236,Yes,PSB
5236,Yes,Solidaried
5236,Yes,PTB
5236,Yes,PDT
5236,Yes,PCdoB
5236,Yes,PSC
5236,Yes,PRB
5236,Yes,PV
5236,Yes,PPS
5236,Yes,PSOL
5236,Yes,PMN
5236,Yes,PP
5236,Yes,PROS
5236,Yes,PR
5236,Yes,Avante
5236,Yes,PRP
4617,Free,PT
4617,Yes,MDB
4617,Free,PSDB
4617,Free,PSD
4617,Yes,PP
4617,Free,PSB
4617,Free,DEM
4617,Yes,PDT
4617,Yes,PTB
4617,Yes,PSC
4617,Free,PCdoB
4617,Free,PRB
4617,No,PSOL
4617,Yes,PMN
4617,Free,GOV.
4617,Yes,PR
4617,Yes,Avante
4617,Yes,PRP
4617,Yes,PHS
4617,Yes,PTC
4617,Yes,PSL
4617,Yes,PRTB
4617,No,PV
4617,No,PPS
5640_2,Free,PT
5640_2,No,PSDB
5640_2,Yes,PR
5640_2,Yes,PSD
5640_2,Yes,PSB
5640_2,Free,DEM
5640_2,Free,PDT
5640_2,Yes,Solidaried
5640_2,No,PCdoB
5640_2,Yes,PROS
5640_2,No,PPS
5640_2,No,PV
5640_2,No,PSOL
5640_2,Free,GOV.
5640_2,Yes,MDB
5640_2,Yes,PP
5640_2,Yes,PTB
5640_2,Yes,PSC
5640_2,Yes,PHS
5640_2,Yes,Patriota
5640_2,Yes,PRB
5640_2,Yes,Podemos
5640_2,Yes,PMN
5640_2,Yes,PRP
5640_2,Yes,DC
5640_2,Yes,PRTB
5640_2,Yes,PTC
5640_2,Yes,PSL
5640_2,Yes,Avante
5249_2,No,PT
5249_2,Yes,MDB
5249_2,Yes,PSD
5249_2,Yes,PSDB
5249_2,Yes,DEM
5249_2,Yes,PSB
5249_2,Yes,Solidaried
5249_2,No,PTB
5249_2,Yes,PDT
5249_2,No,PCdoB
5249_2,Yes,PSC
5249_2,Yes,PRB
5249_2,Yes,PV
5249_2,Yes,PPS
5249_2,Yes,PSOL
5249_2,Yes,PMN
5249_2,No,GOV.
5249_2,Free,PP
5249_2,Free,PROS
5249_2,Yes,PR
5249_2,Yes,Avante
5249_2,Yes,PRP
5249_3,No,PT
5249_3,Yes,MDB
5249_3,Yes,PSD
5249_3,Yes,PSDB
5249_3,Yes,DEM
5249_3,Yes,PSB
5249_3,Yes,Solidaried
5249_3,No,PTB
5249_3,Yes,PDT
5249_3,No,PCdoB
5249_3,Yes,PSC
5249_3,Yes,PRB
5249_3,Yes,PV
5249_3,Yes,PPS
5249_3,Yes,PSOL
5249_3,Yes,PMN
5249_3,No,GOV.
5249_3,Free,PP
5249_3,Free,PROS
5249_3,Yes,PR
5249_3,Yes,Avante
5249_3,Yes,PRP
4986,Obstruction,PT
4986,Obstruction,MDB
4986,Obstruction,PSDB
4986,Obstruction,PSD
4986,Obstruction,PP
4986,Obstruction,DEM
4986,Obstruction,PSB
4986,Obstruction,PDT
4986,Obstruction,PTB
4986,Obstruction,PSC
4986,Obstruction,PCdoB
4986,Obstruction,PPS
4986,Obstruction,PV
4986,Obstruction,PRB
4986,Obstruction,PSOL
4986,Obstruction,PMN
4986,Obstruction,Patriota
4986,Obstruction,GOV.
4986,Obstruction,PR
4986,Obstruction,Avante
4986,Obstruction,PRP
4986,Obstruction,PHS
4986,Obstruction,PSL
4986,Obstruction,PRTB
16438,Yes,MDB
16438,Yes,PT
16438,Yes,PSDB
16438,Yes,PSD
16438,Yes,PR
16438,Yes,PSB
16438,Yes,DEM
16438,Yes,PRB
16438,Obstruction,PDT
16438,Yes,Solidaried
16438,Yes,PCdoB
16438,Yes,PSC
16438,Yes,PPS
16438,Obstruction,PHS
16438,Obstruction,PSOL
16438,Obstruction,REDE
16438,Yes,PP
16438,Yes,Avante
16438,Yes,PTB
16438,Yes,PROS
16438,Yes,PSL
16438,Yes,PRP
5285,Yes,PT
5285,Yes,MDB
5285,Yes,PSD
5285,Yes,PSDB
5285,Free,DEM
5285,No,PSB
5285,Free,Solidaried
5285,No,PDT
5285,No,PCdoB
5285,Free,PSC
5285,Yes,PRB
5285,No,PV
5285,No,PPS
5285,No,PSOL
5285,Yes,PMN
5285,Yes,GOV.
5285,Yes,PP
5285,Yes,PROS
5285,Yes,PR
5285,Yes,Avante
5285,Yes,PRP
5285,Yes,PTB
5285,Yes,DC
5894_3,Yes,PT
5894_3,Yes,PSDB
5894_3,Yes,PR
5894_3,Yes,PSD
5894_3,Yes,PSB
5894_3,Yes,DEM
5894_3,Yes,PRB
5894_3,Yes,PDT
5894_3,Yes,Solidaried
5894_3,Yes,PCdoB
5894_3,Yes,PPS
5894_3,Yes,PHS
5894_3,Yes,PV
5894_3,Yes,PSOL
5894_3,Yes,PROS
5894_3,Yes,REDE
5894_3,Yes,PMB
5894_3,Yes,PRP
5894_3,Yes,PRTB
5894_3,Yes,GOV.
5894_3,Yes,PP
5894_3,Yes,PTB
5894_3,Yes,PSC
5894_3,Yes,MDB
5894_3,Yes,Patriota
5894_3,Yes,Podemos
5894_3,Yes,Avante
5894_3,Yes,PSL
5520,Yes,PT
5520,No,PSDB
5520,Yes,PSD
5520,Yes,PR
5520,No,PSB
5520,No,DEM
5520,No,PDT
5520,No,Solidaried
5520,Yes,PCdoB
5520,Yes,PROS
5520,No,PPS
5520,Free,PV
5520,No,PSOL
5520,Yes,GOV.
5520,Yes,MDB
5520,Yes,PP
5520,Yes,PTB
5520,Yes,PSC
5520,Yes,PHS
5520,Yes,Patriota
5520,Yes,PRB
5520,Yes,Podemos
5520,Yes,PMN
5520,Yes,PRP
5520,Yes,DC
5520,Yes,PRTB
5520,Yes,PTC
5520,Yes,PSL
5520,Yes,Avante
5523,No,PT
5523,Yes,PSDB
5523,No,PSD
5523,No,PR
5523,Yes,PSB
5523,Yes,DEM
5523,Yes,PDT
5523,Yes,Solidaried
5523,No,PCdoB
5523,No,PROS
5523,Yes,PPS
5523,Free,PV
5523,Yes,PSOL
5523,No,GOV.
5523,No,MDB
5523,No,PP
5523,No,PTB
5523,No,PSC
5523,No,PHS
5523,No,Patriota
5523,No,PRB
5523,No,Podemos
5523,No,PMN
5523,No,PRP
5523,No,DC
5523,No,PRTB
5523,No,PTC
5523,No,PSL
5523,No,Avante
5519,No,PT
5519,Yes,PSDB
5519,No,PSD
5519,No,PR
5519,Yes,PSB
5519,Yes,DEM
5519,No,PDT
5519,Yes,Solidaried
5519,No,PCdoB
5519,No,PROS
5519,Yes,PPS
5519,Free,PV
5519,Yes,PSOL
5519,No,GOV.
5519,Free,MDB
5519,Free,PP
5519,Free,PTB
5519,Free,PSC
5519,Free,PHS
5519,Free,Patriota
5519,No,PRB
5519,No,Podemos
5519,No,PMN
5519,No,PRP
5519,No,DC
5519,No,PRTB
5519,No,PTC
5519,No,PSL
5519,No,Avante
5523_2,No,PT
5523_2,Yes,PSDB
5523_2,No,PSD
5523_2,No,PR
5523_2,Yes,PSB
5523_2,Yes,DEM
5523_2,Yes,PDT
5523_2,Yes,Solidaried
5523_2,No,PCdoB
5523_2,No,PROS
5523_2,Yes,PPS
5523_2,Free,PV
5523_2,Yes,PSOL
5523_2,No,GOV.
5523_2,No,MDB
5523_2,No,PP
5523_2,No,PTB
5523_2,No,PSC
5523_2,No,PHS
5523_2,No,Patriota
5523_2,No,PRB
5523_2,No,Podemos
5523_2,No,PMN
5523_2,No,PRP
5523_2,No,DC
5523_2,No,PRTB
5523_2,No,PTC
5523_2,No,PSL
5523_2,No,Avante
5520_2,Yes,PT
5520_2,No,PSDB
5520_2,Yes,PSD
5520_2,Yes,PR
5520_2,No,PSB
5520_2,No,DEM
5520_2,No,PDT
5520_2,No,Solidaried
5520_2,Yes,PCdoB
5520_2,Yes,PROS
5520_2,No,PPS
5520_2,Free,PV
5520_2,No,PSOL
5520_2,Yes,GOV.
5520_2,Yes,MDB
5520_2,Yes,PP
5520_2,Yes,PTB
5520_2,Yes,PSC
5520_2,Yes,PHS
5520_2,Yes,Patriota
5520_2,Yes,PRB
5520_2,Yes,Podemos
5520_2,Yes,PMN
5520_2,Yes,PRP
5520_2,Yes,DC
5520_2,Yes,PRTB
5520_2,Yes,PTC
5520_2,Yes,PSL
5520_2,Yes,Avante
5520_3,Yes,PT
5520_3,No,PSDB
5520_3,Yes,PSD
5520_3,Yes,PR
5520_3,No,PSB
5520_3,No,DEM
5520_3,No,PDT
5520_3,No,Solidaried
5520_3,Yes,PCdoB
5520_3,Yes,PROS
5520_3,No,PPS
5520_3,No,PV
5520_3,No,PSOL
5520_3,Yes,GOV.
5520_3,Yes,MDB
5520_3,Yes,PP
5520_3,Yes,PTB
5520_3,Yes,PSC
5520_3,Yes,PHS
5520_3,Yes,Patriota
5520_3,Yes,PRB
5520_3,Yes,Podemos
5520_3,Yes,PMN
5520_3,Yes,PRP
5520_3,Yes,DC
5520_3,Yes,PRTB
5520_3,Yes,PTC
5520_3,Yes,PSL
5520_3,Yes,Avante
5520_4,No,PT
5520_4,Obstruction,PSDB
5520_4,No,PSD
5520_4,No,PR
5520_4,Obstruction,PSB
5520_4,Obstruction,DEM
5520_4,No,PDT
5520_4,Obstruction,Solidaried
5520_4,No,PCdoB
5520_4,No,PROS
5520_4,Obstruction,PPS
5520_4,Free,PV
5520_4,Yes,PSOL
5520_4,No,GOV.
5520_4,No,MDB
5520_4,No,PP
5520_4,No,PTB
5520_4,No,PSC
5520_4,No,PHS
5520_4,No,Patriota
5520_4,No,PRB
5520_4,No,Podemos
5520_4,No,PMN
5520_4,No,PRP
5520_4,No,DC
5520_4,No,PRTB
5520_4,No,PTC
5520_4,No,PSL
5520_4,No,Avante
5523_3,No,PT
5523_3,Yes,PSDB
5523_3,No,PSD
5523_3,No,PR
5523_3,Yes,PSB
5523_3,Yes,DEM
5523_3,No,PDT
5523_3,Yes,Solidaried
5523_3,No,PCdoB
5523_3,No,PROS
5523_3,Yes,PPS
5523_3,Free,PV
5523_3,Yes,PSOL
5523_3,No,GOV.
5523_3,No,MDB
5523_3,No,PP
5523_3,No,PTB
5523_3,No,PSC
5523_3,No,PHS
5523_3,No,Patriota
5523_3,No,PRB
5523_3,No,Podemos
5523_3,No,PMN
5523_3,No,PRP
5523_3,No,DC
5523_3,No,PRTB
5523_3,No,PTC
5523_3,No,PSL
5523_3,No,Avante
5520_5,No,PT
5520_5,Yes,PSDB
5520_5,No,PSD
5520_5,No,PR
5520_5,Yes,PSB
5520_5,Yes,DEM
5520_5,No,PDT
5520_5,Yes,Solidaried
5520_5,No,PCdoB
5520_5,No,PROS
5520_5,Yes,PPS
5520_5,Free,PV
5520_5,Yes,PSOL
5520_5,No,GOV.
5520_5,No,MDB
5520_5,No,PP
5520_5,No,PTB
5520_5,No,PSC
5520_5,No,PHS
5520_5,No,Patriota
5520_5,No,PRB
5520_5,No,Podemos
5520_5,No,PMN
5520_5,No,PRP
5520_5,No,DC
5520_5,No,PRTB
5520_5,No,PTC
5520_5,No,PSL
5520_5,No,Avante
5520_6,No,PT
5520_6,Obstruction,PSDB
5520_6,No,PSD
5520_6,No,PR
5520_6,Obstruction,PSB
5520_6,Obstruction,DEM
5520_6,No,PDT
5520_6,Obstruction,Solidaried
5520_6,No,PCdoB
5520_6,No,PROS
5520_6,Obstruction,PPS
5520_6,Free,PV
5520_6,Yes,PSOL
5520_6,No,GOV.
5520_6,No,MDB
5520_6,No,PP
5520_6,No,PTB
5520_6,No,PSC
5520_6,No,PHS
5520_6,No,Patriota
5520_6,No,PRB
5520_6,No,Podemos
5520_6,No,PMN
5520_6,No,PRP
5520_6,No,DC
5520_6,No,PRTB
5520_6,No,PTC
5520_6,No,PSL
5520_6,No,Avante
5522,Yes,PT
5522,No,PSDB
5522,Yes,PSD
5522,Yes,PR
5522,No,PSB
5522,No,DEM
5522,No,PDT
5522,No,Solidaried
5522,Yes,PCdoB
5522,Yes,PROS
5522,No,PPS
5522,Free,PV
5522,No,PSOL
5522,Yes,GOV.
5522,Yes,MDB
5522,Yes,PP
5522,Yes,PTB
5522,Yes,PSC
5522,Yes,PHS
5522,Yes,Patriota
5522,Yes,PRB
5522,Yes,Podemos
5522,Yes,PMN
5522,Yes,PRP
5522,Yes,DC
5522,Yes,PRTB
5522,Yes,PTC
5522,Yes,PSL
5522,Yes,Avante
5523_4,Yes,PT
5523_4,No,PSDB
5523_4,Yes,PSD
5523_4,Yes,PR
5523_4,No,PSB
5523_4,No,DEM
5523_4,No,PDT
5523_4,No,Solidaried
5523_4,Yes,PCdoB
5523_4,Yes,PROS
5523_4,No,PPS
5523_4,Free,PV
5523_4,No,PSOL
5523_4,Yes,GOV.
5523_4,Yes,MDB
5523_4,Yes,PP
5523_4,Yes,PTB
5523_4,Yes,PSC
5523_4,Yes,PHS
5523_4,Yes,Patriota
5523_4,Yes,PRB
5523_4,Yes,Podemos
5523_4,Yes,PMN
5523_4,Yes,PRP
5523_4,Yes,DC
5523_4,Yes,PRTB
5523_4,Yes,PTC
5523_4,Yes,PSL
5523_4,Yes,Avante
5523_5,No,PT
5523_5,Yes,PSDB
5523_5,No,PSD
5523_5,No,PR
5523_5,Yes,PSB
5523_5,Yes,DEM
5523_5,Yes,PDT
5523_5,Yes,Solidaried
5523_5,No,PCdoB
5523_5,No,PROS
5523_5,Yes,PPS
5523_5,Free,PV
5523_5,Yes,PSOL
5523_5,No,GOV.
5523_5,No,MDB
5523_5,No,PP
5523_5,No,PTB
5523_5,No,PSC
5523_5,No,PHS
5523_5,No,Patriota
5523_5,No,PRB
5523_5,No,Podemos
5523_5,No,PMN
5523_5,No,PRP
5523_5,No,DC
5523_5,No,PRTB
5523_5,No,PTC
5523_5,No,PSL
5523_5,No,Avante
5522_2,Yes,PT
5522_2,No,PSDB
5522_2,Yes,PSD
5522_2,Yes,PR
5522_2,No,PSB
5522_2,No,DEM
5522_2,No,PDT
5522_2,No,Solidaried
5522_2,Yes,PCdoB
5522_2,Yes,PROS
5522_2,No,PPS
5522_2,Free,PV
5522_2,No,PSOL
5522_2,Yes,GOV.
5522_2,Yes,MDB
5522_2,Yes,PP
5522_2,Yes,PTB
5522_2,Yes,PSC
5522_2,Yes,PHS
5522_2,Yes,Patriota
5522_2,Yes,PRB
5522_2,Yes,Podemos
5522_2,Yes,PMN
5522_2,Yes,PRP
5522_2,Yes,DC
5522_2,Yes,PRTB
5522_2,Yes,PTC
5522_2,Yes,PSL
5522_2,Yes,Avante
5522_3,No,PT
5522_3,Yes,PSDB
5522_3,No,PSD
5522_3,No,PR
5522_3,Yes,PSB
5522_3,Yes,DEM
5522_3,Yes,PDT
5522_3,Yes,Solidaried
5522_3,No,PCdoB
5522_3,No,PROS
5522_3,Yes,PPS
5522_3,Free,PV
5522_3,Yes,PSOL
5522_3,No,GOV.
5522_3,No,MDB
5522_3,No,PP
5522_3,No,PTB
5522_3,No,PSC
5522_3,No,PHS
5522_3,No,Patriota
5522_3,No,PRB
5522_3,No,Podemos
5522_3,No,PMN
5522_3,No,PRP
5522_3,No,DC
5522_3,No,PRTB
5522_3,No,PTC
5522_3,No,PSL
5522_3,No,Avante
5523_6,Yes,PT
5523_6,No,PSDB
5523_6,Yes,PSD
5523_6,Yes,PR
5523_6,No,PSB
5523_6,No,DEM
5523_6,No,PDT
5523_6,No,Solidaried
